ID,Name,Description,Class
728,美力人蔘(美樂家),美力人蔘精神元氣足?專為忙碌的生活型態所量身設計，含高麗蔘抽出液、葡萄籽萃取物、牛磺酸及多重天然滋補營養素，將千年的漢方精華，濃縮在一小瓶裡。?集美麗、精力、活力於一瓶的液態滋補聖品。用溫和、便利、迅速的方式，為您注入飽滿的生活動能，給您源源不絕的電力，隨時保有超水準演出！?本產品為全素。,0
729,美力1000(美樂家),珍貴蜂王乳喝出好氣色含珍貴蜂王乳1000毫克、深海魚油DHA、西印度櫻桃等滋補元素，以高科技萃取濃縮精華，迅速恢復元氣，提升活力。,0
730,活力核酸飲品(美樂家),高含量核酸，再現青春活力核酸精華青春活力更健康2倍核酸RNA青春活力更健康每瓶提供15000mg(DNA純度90%)天然鮭魚魚精，及1500mg(RNA純度85%)啤酒酵母精華，迅速啟動新陳代謝，持續注入青春活力。嚴選GABA活力倍增添加1800mgGABA麩胺酸發酵物，調節生理機能，讓你天天精力充沛，自然更健康。9大維生素礦物質幫助代謝添加9種必需維生素礦物質-維生素A/B2/B6/B12/C/P/菸鹼酸/泛酸/鋅等，幫助維持健康新陳代謝，充滿元氣。,0
731,諾麗複合果汁(美樂家),諾麗果賦活力量維持健康美樂家諾麗複合果汁選用來自純淨天然的夏威夷諾麗果，經特殊加工保留最多關鍵營養成分，每瓶含有高量珍貴諾麗果，搭配6種天然果汁，增添風味口感，讓健康也可以很美味。天天飲用有助調整體質，幫助健康強化再升級!調節生理機能，有助健康維持幫助淨化，促進新陳代謝幫助提升體力、增進健康保護力,0
732,純萃?白亮采馥莓飲(美樂家),純萃?白亮采馥莓飲14種莓果市售最多含智利酒果/黑醋栗/西印度櫻桃等共14種莓果，極高濃度花青素及多酚，滿滿亮采能量，綻放美麗光采。2大專利蓮子胚芽+紅石榴日本專利認證蓮子胚芽：促進新陳代謝，裡外透亮；美國專利認證紅石榴：萃取完整鞣花單寧酸，極緻亮采。,0
733,潤益寧養生飲,潤益寧養生飲清暢健康又潤喉輕鬆飲出健康每袋含4，000毫克青梨幼果萃取與250毫克青花菜苗萃取，更添加紅棗、百合、黑木耳、銀耳、玉竹、綠茶及紫蘇等多種草本萃取精華，即開即飲，有助潤喉及健康維持。?草本滋養?清新順暢?健康保護,0
734,995生技營養品(葡眾),本品採用大豆、小麥胚芽等天然原料，經高科技生物工程技術，將優質植物蛋白與嚴選菇菌及乳酸菌進行液態發酵熟成，生產出富含多種游離胺基酸、短鏈胜?、多醣體、膳食纖維、卵磷脂、核酸、去醣基異黃酮、維生素、礦物質等營養成分，有助於營養補給、健康維持，尤其對病後之補養有良好幫助。,0
735,永生福朗膠囊(葡眾),本品採用大豆、小麥胚芽等天然原料，經高科技生物工程技術，將優質植物蛋白與嚴選菇菌及乳酸菌進行發酵熟成，生產出富含多種游離胺基酸、短鏈胜?、多醣體、膳食纖維、卵磷脂、核酸、去醣基異黃酮、維生素、礦物質等營養成分，有助於營養補給、健康維持，尤其對病後之補養有良好幫助。,0
736,樟芝益菌絲體生技營養品(葡眾),葡萄王生物工程中心率先研發樟芝菌絲體液態發酵培育技術，開發出嶄新生技產品，並榮獲多項專利及肯定。本品內含樟芝、雲芝、舞茸、桑黃及巴西蘑菇五種珍貴菇類多醣體、腺?(adenosine)、菌絲纖維、維生素、天然菸鹼酸、γ-胺基丁酸(GABA)、必需胺基酸，能滋補強身、平衡(嬰幼兒、孕婦、哺餵母乳者如需食用本產品，請洽詢醫師或醫療專業人員),0
737,康爾喜乳酸菌顆粒(葡眾),複合式乳酸菌配方，結合13株菌種優勢，可改變細菌叢生態，使排便順暢，並調整體質，有助於健康維持。,0
738,康爾喜(N)乳酸菌顆粒(葡眾),特選13種優質益生菌，對消化液深具耐受度，可通過胃酸及膽鹼的破壞，保持乳酸菌的酸化作用及胜?水解活性，並加入生物工程中心發酵之後生元，創造有利益生菌存活環境，有助改變細菌叢生態，讓您輕鬆維持消化道機能。,0
739,葡眾餐包沖泡飲(葡眾),本品由天然大豆等植物性蛋白質及多種草本植物複方組成，能促進人體新陳代謝，並提供成長發育、恢復體力所需的營養，提供我們健康活力的一天，適合所有年齡層沖泡飲用。,0
740,和悅膠囊(葡眾),含環磷酸腺?、靈芝多醣、山楂黃酮、黏液質等多種營養素，可促進新陳代謝，增強體力,0
741,愛益膠囊(葡眾),本品含有被稱為「完全食物」的花粉，提供營養補給，養顏美容，配合黨參、靈芝、黃耆、陳皮等植物營養成分，有助於調節生理機能，讓您容光煥發、活力充沛。,0
742,百克斯膠囊(葡眾),都市生活中有許多您看不見的隱形殺手，研發團隊特別將珍貴的冬蟲夏草菌絲體(中華被毛孢)搭配蝙蝠蛾擬青黴，以傳統漢方常用的保健成分，輔以黨參、靈芝、甘草等複方，可滋補強身、調整體質，是現代人生活之必備良伴。(本產品非中藥材冬蟲夏草之製品),0
743,康貝寧膠囊(葡眾),面對龐大的生活壓力、工作煩惱等因素，容易影響睡眠品質，若身體未得到充分的休息，對健康也連帶造成影響，因此貼心研發幫助入睡、促進新陳代謝、調整體質及生理機能的保健食品。,0
744,葡眾貝納Q10膠囊(葡眾),現代人由於生活步調緊湊，三餐為求方便，常常無法選擇營養均衡的食物來源，讓不正常的飲食習慣漸漸加重身體負擔。本品運用納豆、薑黃及輔酵素Q10，幫助促進新陳代謝、維持正常生理機能。(15歲以下小孩、懷孕或哺乳期間婦女及服用抗凝血藥品(Warfarin)之病患不宜食用)(嬰幼兒、孕婦、哺餵母乳者需食用本產品，請洽詢醫師或醫療專業人員),0
745,貝力耐膠囊(葡眾),本品以高純度的葡萄糖胺，特別添加大豆酪梨油萃取物、酪蛋白水解物及微量元素，複合配方設計更能發揮協同作用。食用貝力耐膠囊再配合良好的生活習慣及正確運動，可有效提升您的生活品質。,0
746,清明亮膠囊(葡眾),利用高科技生物工程技術，萃取金盞花中的葉黃素及玉米黃素，提供人體無法自行合成之營養素。輔以菊花、枸杞、熟地等中藥萃取物外，特別添加素有「歐洲藍莓」之稱的山桑子，含有珍貴的花青素成分，以及自葡萄籽中珍貴的葡萄多酚，特別推薦長時間使用3C產品的大小朋友食用。,0
747,葡眾活逸康猴頭菇菌絲體顆粒(葡眾),本品是葡萄王生物工程中心運用優良猴頭菇菌種(hericiumerinaceus)，以頂尖液態發酵深層培育法，培養出菌絲體特殊有效成分-猴頭菇素A(ErinacineA)，藉此榮獲專利及多國競賽的肯定！添加丹參萃取物、薑黃萃取物及米萃取物(含γ-Oryzanol)等成分，為滋補養生最佳食品。(不建議懷孕期間食用),0
748,葡眾樂優乳酸菌顆粒(葡眾),本品嚴選優質益生菌種，為產學合作創新研發之新時代商品，因應國人應酬頻繁且飲食不均之現況，為外食族維持正常生理機能之保健首選。,0
749,扶百生膠囊(葡眾),本品運用馬卡、管花肉蓯蓉、冬蟲夏草及透納葉的黃金組合，輔以多種草本素材，可滋補強身、增強體力，幫助您精神旺盛，充滿青春活力，是為男性貼心研發的營養補充品。(本產品非中藥材冬蟲夏草之製品)(嬰幼兒、孕婦、哺乳期婦女及服用抗凝血功能藥物者不宜食用),0
750,迪康沖泡飲(葡眾),專為愛吃炸物、飲食油膩的外食族，以及喜愛大吃大喝聚餐紓壓的上班族所貼心設計的保健良方。由葡萄王生物工程中心獨家研發，含人參、陳皮及枸杞等數種天然草本互助搭配，能促進新陳代謝、調整體質。每日沖泡1至2包，為您的忙碌生活增添元氣與活力。(不建議懷孕期間食用),0
751,力盛沖泡飲(葡眾),針對常吃加工與精緻食品的外食族，以及戒不掉重口味習慣者獨家研發設計。葡萄王生物工程中心以靈芝子實體、草決明及桑椹等數種天然植萃素材調配，能促進新陳代謝、調整體質。每日沖泡1至2包，替您的健康生活做最佳營養後盾。,0
752,葡眾寧康福膠囊(葡眾),現代人總是愛盯平板電腦追劇、看新聞配飯菜，滑手機聊天逛臉書，許多電子通訊產品、醫療設備及基地台等，都無聲無息存在於日常生活中。在享受便利先進的高科技生活同時，您需要特別的保健品來幫助您滋補健體。葡萄王生物工程中心特選桑黃菌絲體、紅景天萃取及蛹蟲草粉等植萃素材，調節您的生理機能，為您的健康生活加分。(不建議嬰幼兒、兒童、孕婦、哺乳婦女與真菌過敏者使用),0
753,欣悅康沖泡飲(葡眾),葡萄王生物工程中心貼心研發，添加多種調節女性生理機能之明星素材：粗薏仁、黑糖、老薑粉及紅豆等，天天飲用可溫和滋補，有助健康維持與青春美麗，是您養顏美容最佳營養補給選擇。(不建議懷孕期間食用),0
754,葡眾健康計劃(葡眾),以美味營養兼具的葡眾原味餐包搭配益生菌康爾喜、促進新陳代謝的迪康及全身調理膠囊，為您的健康打造全方面保健計劃，一盒套裝內含三十天份單日包裝，符合忙碌現代人之營養需求。攜帶方便、食用簡易，每天一份，有助營養補充、增強體力、維持健康。(本產品非中藥材冬蟲夏草之製品),0
755,神纖潘朵拉計劃(葡眾),專為喜愛享受美食的您，設計出結合美麗與健康的神纖潘朵拉計劃。內含三十天份單日包裝，四大產品類別，多種專利植萃配方，可增加飽足感、促進新陳代謝及使您排便順暢，提供需要調整體質的您所需的基本營養素。搭配正確飲食觀念及良好生活與運動習慣，是您健康維持不可或缺的最佳營養補給選擇。(對花生等核果過敏者，不建議食用)(孕婦、幼兒與生長發育期之青少年不宜使用),0
756,葡眾靚妍飲(葡眾),葡萄王生物工程中心以數十年專研的菇蕈醱酵技術，提煉出獨特菁純成分，搭配多種美容濃縮精華與呵護女性素材－洛神花萼萃取及蔓越莓濃縮汁，讓您擁有青春自信。特別添加維生素C，能促進膠原蛋白的形成、有助於維持細胞排列的緊密性並具抗氧化作用，兼具養顏美容機能及酸甜美味口感，是現代女性最佳日常保健聖品。(對穀胱甘?過敏者、孕婦、哺乳婦女、嬰幼兒及對本品成分過敏者應避免食用),0
757,活力奧米加魚油膠囊(Usana),以雙重分子蒸餾程序製成品質及穩定度高的魚油。提供優質Omega-3不飽和脂肪酸-EPA與DHA。添加檸檬油去除魚腥味，穩定Omega-3不飽和脂肪酸品質。添加維生素D3，幫助骨骼及牙齒的生長發育。,0
758,活力鈣鎂D片(Usana),配方含碳酸鈣與檸檬酸鈣，幫助鈣質吸收。鈣鎂比例1:1，並添加維生素D3，增進鈣質吸收。提供營養補充，幫助牙齒骨骼正常發育。搭配活力基本營養套裝，獲得最佳健康效益。,0
759,活力基本營養套裝(Usana),活力基本營養套裝是由維生素、礦物質及InCelligence?營養複合物(多種植物營養素)組成的營養補充品。配方設計採用正在申請美國專利的USANAInCelligence?技術以及獨有的營養複合物，給予滋養、保護、更新的三重效能。提供最佳的營養基礎。,0
760,葡萄籽C100精華錠(Usana),以營養混合技術(NutritionalHybridTechnology)，結合葡萄籽萃取物和維生素C，製成獨特的葡萄籽C100精華錠。每錠含有100毫克葡萄籽萃取物及300毫克維生素C。能幫助調整體質，促進新陳代謝，維持青春美麗。,0
761,適力寶(錠狀食品)(Usana),含多種植物萃取成分-金盞草、山桑子及西印度櫻桃，給予營養補給，搭配維生素C及鋅，幫助晶亮健康的維持。,0
762,活力頂級乳酸菌(粉狀產品)(Usana),雙重世界頂級乳酸菌種-鼠李糖乳酸桿菌(LGG?)及動物雙歧桿菌乳雙歧亞種(BB-12?)。每一小包含120億個乳酸菌。添加益生源-菊糖，提供乳酸菌生長的營養來源。獨立密封包裝，攜帶方便。,0
763,健骼寧(錠狀食品)(Usana),植物性的葡萄糖胺鹽酸鹽與Meriva?複合型薑黃萃取物的創新優質配方。含維生素C、鎂、錳及矽等多種營養素，維持靈活行動力。配方採用USANAInCelligence?技術，以獨創營養素來優化健康訊息的傳導。,0
764,五味子朝鮮薊營養錠(Usana),天然草本複合配方，含朝鮮薊、五味子及多種植物營養素。可幫助調節生理機能，增強體力，精神旺盛。配方採用USANAInCelligence?技術，以獨創營養素來優化健康訊息的傳導。,0
765,輔?Q10膠囊(Usana),專利配方蘊含輔酵素Q10，並額外添加β-胡蘿蔔素與維生素E。促進新陳代謝、調節生理機能。,0
766,消化酵素II(錠狀食品)(Usana),含7種獨特的消化酵素，幫助食物的消化與吸收，維持正常消化道機能。添加朝鮮薊萃取物，能調節生理機能，促進新陳代謝。,0
